transaction_id,timestamp,amount,payment_method,bank,customer_type,status,failure_reason,retry_count
TXN154341,2026-07-28 06:09:28,722.86,UPI,SBI,RETURNING,SUCCESS,,0
TXN154342,2026-07-28 06:09:31,100.49,UPI,HDFC,NEW,SUCCESS,,0
TXN154343,2026-07-28 06:09:31,360.8,UPI,ICICI,NEW,SUCCESS,,0
TXN154344,2026-07-28 06:09:33,692.77,UPI,ICICI,NEW,SUCCESS,,0
TXN154345,2026-07-28 06:09:35,730.98,UPI,SBI,RETURNING,SUCCESS,,0
TXN154346,2026-07-28 06:09:36,1145.18,CARD,HDFC,RETURNING,SUCCESS,,0
TXN154347,2026-07-28 06:09:38,1590.3,CARD,HDFC,RETURNING,SUCCESS,,0
TXN154348,2026-07-28 06:09:43,292.33,CARD,ICICI,RETURNING,SUCCESS,,0
TXN154349,2026-07-28 06:09:55,521.42,UPI,SBI,NEW,SUCCESS,,0
TXN154350,2026-07-28 06:10:07,113.12,CARD,AXIS,NEW,SUCCESS,,0
TXN154351,2026-07-28 06:10:09,455.54,CARD,AXIS,RETURNING,FAILED,NETWORK_ERROR,0
TXN154352,2026-07-28 06:10:11,580.5,UPI,AXIS,RETURNING,SUCCESS,,0
TXN154353,2026-07-28 06:10:14,399.37,UPI,AXIS,NEW,SUCCESS,,0
TXN154354,2026-07-28 06:10:20,3668.96,CARD,SBI,RETURNING,SUCCESS,,0
TXN154355,2026-07-28 06:10:23,2339.38,UPI,KOTAK,NEW,SUCCESS,,0
TXN154356,2026-07-28 06:10:31,1373.56,NETBANKING,ICICI,RETURNING,SUCCESS,,0
TXN154357,2026-07-28 06:10:59,191.82,NETBANKING,SBI,RETURNING,SUCCESS,,0
TXN154358,2026-07-28 06:11:00,492.64,UPI,SBI,RETURNING,SUCCESS,,0
TXN154359,2026-07-28 06:11:05,750.36,UPI,AXIS,RETURNING,SUCCESS,,0
TXN154360,2026-07-28 06:11:06,815.86,UPI,AXIS,NEW,SUCCESS,,0
TXN154361,2026-07-28 06:11:08,574.39,NETBANKING,SBI,RETURNING,SUCCESS,,0
TXN154362,2026-07-28 06:11:12,783.5,CARD,ICICI,RETURNING,SUCCESS,,0
TXN154363,2026-07-28 06:11:18,1296.52,CARD,SBI,RETURNING,SUCCESS,,0
TXN154364,2026-07-28 06:11:29,249.19,CARD,HDFC,NEW,SUCCESS,,0
TXN154365,2026-07-28 06:11:34,326.23,NETBANKING,KOTAK,NEW,SUCCESS,,0
TXN154366,2026-07-28 06:11:34,763.62,CARD,HDFC,RETURNING,SUCCESS,,0
TXN154367,2026-07-28 06:11:44,333.38,UPI,SBI,RETURNING,SUCCESS,,0
TXN154368,2026-07-28 06:11:45,298.51,UPI,KOTAK,NEW,SUCCESS,,0
TXN154369,2026-07-28 06:11:47,4744.19,UPI,HDFC,NEW,SUCCESS,,0
TXN154370,2026-07-28 06:11:51,707.78,UPI,SBI,NEW,SUCCESS,,0
TXN154371,2026-07-28 06:11:53,1368.48,UPI,ICICI,RETURNING,SUCCESS,,0
TXN154372,2026-07-28 06:12:10,659.19,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154373,2026-07-28 06:12:11,665.74,UPI,SBI,RETURNING,SUCCESS,,0
TXN154374,2026-07-28 06:12:12,235.68,UPI,HDFC,NEW,SUCCESS,,0
TXN154375,2026-07-28 06:12:13,564.16,CARD,HDFC,RETURNING,SUCCESS,,0
TXN154376,2026-07-28 06:12:22,4596.76,UPI,KOTAK,RETURNING,SUCCESS,,0
TXN154377,2026-07-28 06:12:31,909.43,UPI,SBI,RETURNING,SUCCESS,,0
TXN154378,2026-07-28 06:12:35,1609.03,CARD,SBI,RETURNING,SUCCESS,,0
TXN154379,2026-07-28 06:12:35,1698.81,CARD,SBI,NEW,SUCCESS,,0
TXN154380,2026-07-28 06:12:35,779.7,CARD,SBI,RETURNING,SUCCESS,,0
TXN154381,2026-07-28 06:12:36,156.98,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154382,2026-07-28 06:12:46,1667.99,UPI,ICICI,RETURNING,SUCCESS,,0
TXN154383,2026-07-28 06:12:50,808.39,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154384,2026-07-28 06:12:50,334.07,UPI,ICICI,RETURNING,SUCCESS,,0
TXN154385,2026-07-28 06:12:54,456.14,CARD,KOTAK,NEW,SUCCESS,,0
TXN154386,2026-07-28 06:12:56,1699.17,CARD,AXIS,NEW,SUCCESS,,0
TXN154387,2026-07-28 06:12:59,1195.95,CARD,HDFC,NEW,SUCCESS,,0
TXN154388,2026-07-28 06:13:04,643.93,UPI,KOTAK,NEW,SUCCESS,,0
TXN154389,2026-07-28 06:13:14,1035.64,UPI,ICICI,RETURNING,SUCCESS,,0
TXN154390,2026-07-28 06:13:33,682.89,CARD,KOTAK,NEW,FAILED,NETWORK_ERROR,0
TXN154391,2026-07-28 06:13:35,2650.78,UPI,SBI,NEW,SUCCESS,,0
TXN154392,2026-07-28 06:13:40,510.95,CARD,AXIS,RETURNING,SUCCESS,,0
TXN154393,2026-07-28 06:13:42,713.76,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154394,2026-07-28 06:14:08,196.35,UPI,SBI,RETURNING,SUCCESS,,0
TXN154395,2026-07-28 06:14:12,528.94,CARD,SBI,NEW,FAILED,TIMEOUT,2
TXN154396,2026-07-28 06:14:15,631.44,UPI,SBI,RETURNING,SUCCESS,,0
TXN154397,2026-07-28 06:14:22,1483.82,CARD,SBI,RETURNING,SUCCESS,,0
TXN154398,2026-07-28 06:14:23,140.12,CARD,SBI,RETURNING,SUCCESS,,0
TXN154399,2026-07-28 06:14:34,485.28,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154400,2026-07-28 06:14:39,144.48,UPI,SBI,RETURNING,FAILED,INSUFFICIENT_FUNDS,1
TXN154401,2026-07-28 06:14:42,1097.02,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154402,2026-07-28 06:14:43,227.26,UPI,HDFC,NEW,SUCCESS,,0
TXN154403,2026-07-28 06:14:45,810.95,UPI,KOTAK,NEW,SUCCESS,,0
TXN154404,2026-07-28 06:14:49,2924.0,UPI,ICICI,RETURNING,SUCCESS,,0
TXN154405,2026-07-28 06:14:51,994.72,UPI,AXIS,NEW,FAILED,BANK_ERROR,1
TXN154406,2026-07-28 06:14:56,1781.07,CARD,AXIS,NEW,SUCCESS,,0
TXN154407,2026-07-28 06:14:57,2004.58,UPI,HDFC,NEW,SUCCESS,,0
TXN154408,2026-07-28 06:14:59,739.6,UPI,AXIS,RETURNING,SUCCESS,,0
TXN154409,2026-07-28 06:15:10,258.12,UPI,KOTAK,NEW,SUCCESS,,0
TXN154410,2026-07-28 06:15:14,2918.6,UPI,SBI,RETURNING,SUCCESS,,0
TXN154411,2026-07-28 06:15:15,1217.16,UPI,ICICI,NEW,SUCCESS,,0
TXN154412,2026-07-28 06:15:18,1092.83,CARD,ICICI,RETURNING,SUCCESS,,0
TXN154413,2026-07-28 06:15:19,630.85,UPI,KOTAK,RETURNING,SUCCESS,,0
TXN154414,2026-07-28 06:15:29,881.94,CARD,SBI,RETURNING,SUCCESS,,0
TXN154415,2026-07-28 06:15:38,75.31,UPI,HDFC,NEW,SUCCESS,,0
TXN154416,2026-07-28 06:15:40,3009.96,UPI,ICICI,RETURNING,SUCCESS,,0
TXN154417,2026-07-28 06:15:52,1324.8,CARD,SBI,RETURNING,SUCCESS,,0
TXN154418,2026-07-28 06:15:55,678.6,NETBANKING,SBI,NEW,SUCCESS,,0
TXN154419,2026-07-28 06:16:00,493.04,UPI,ICICI,RETURNING,SUCCESS,,0
TXN154420,2026-07-28 06:16:00,400.81,UPI,SBI,RETURNING,SUCCESS,,0
TXN154421,2026-07-28 06:16:07,1375.13,CARD,SBI,NEW,SUCCESS,,0
TXN154422,2026-07-28 06:16:13,654.4,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154423,2026-07-28 06:16:15,115.65,UPI,AXIS,RETURNING,SUCCESS,,0
TXN154424,2026-07-28 06:16:21,286.98,CARD,AXIS,NEW,SUCCESS,,0
TXN154425,2026-07-28 06:16:21,450.48,UPI,HDFC,NEW,SUCCESS,,0
TXN154426,2026-07-28 06:16:27,961.03,CARD,KOTAK,RETURNING,SUCCESS,,0
TXN154427,2026-07-28 06:16:34,737.83,UPI,AXIS,NEW,SUCCESS,,0
TXN154428,2026-07-28 06:16:43,475.18,UPI,SBI,RETURNING,SUCCESS,,0
TXN154429,2026-07-28 06:16:45,90.74,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154430,2026-07-28 06:16:49,566.3,CARD,SBI,NEW,SUCCESS,,0
TXN154431,2026-07-28 06:16:52,386.22,CARD,SBI,RETURNING,SUCCESS,,0
TXN154432,2026-07-28 06:16:57,194.67,NETBANKING,AXIS,RETURNING,SUCCESS,,0
TXN154433,2026-07-28 06:17:01,669.93,UPI,ICICI,NEW,SUCCESS,,0
TXN154434,2026-07-28 06:17:04,819.84,UPI,SBI,NEW,SUCCESS,,0
TXN154435,2026-07-28 06:17:09,1513.66,UPI,AXIS,NEW,SUCCESS,,0
TXN154436,2026-07-28 06:17:13,201.24,UPI,AXIS,RETURNING,FAILED,TIMEOUT,0
TXN154437,2026-07-28 06:17:19,267.81,UPI,AXIS,NEW,SUCCESS,,0
TXN154438,2026-07-28 06:17:22,1735.61,CARD,ICICI,RETURNING,SUCCESS,,0
TXN154439,2026-07-28 06:17:22,626.07,CARD,KOTAK,RETURNING,FAILED,TIMEOUT,0
TXN154440,2026-07-28 06:17:23,829.28,CARD,SBI,RETURNING,SUCCESS,,0
TXN154441,2026-07-28 06:17:28,1987.33,UPI,AXIS,RETURNING,SUCCESS,,0
TXN154442,2026-07-28 06:17:34,360.03,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154443,2026-07-28 06:17:46,204.27,UPI,SBI,RETURNING,SUCCESS,,0
TXN154444,2026-07-28 06:17:49,638.67,UPI,SBI,NEW,SUCCESS,,0
TXN154445,2026-07-28 06:17:52,696.2,NETBANKING,HDFC,RETURNING,SUCCESS,,0
TXN154446,2026-07-28 06:17:52,1013.55,UPI,SBI,RETURNING,SUCCESS,,0
TXN154447,2026-07-28 06:17:57,1380.57,UPI,ICICI,RETURNING,SUCCESS,,0
TXN154448,2026-07-28 06:17:58,1038.51,CARD,SBI,RETURNING,SUCCESS,,0
TXN154449,2026-07-28 06:18:19,2241.94,UPI,SBI,RETURNING,SUCCESS,,0
TXN154450,2026-07-28 06:18:27,3152.27,UPI,SBI,NEW,FAILED,TIMEOUT,0
TXN154451,2026-07-28 06:18:27,557.88,UPI,ICICI,RETURNING,SUCCESS,,0
TXN154452,2026-07-28 06:18:35,420.37,UPI,SBI,RETURNING,SUCCESS,,0
TXN154453,2026-07-28 06:18:46,1088.82,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154454,2026-07-28 06:18:50,811.97,UPI,ICICI,NEW,SUCCESS,,0
TXN154455,2026-07-28 06:19:01,633.73,UPI,SBI,RETURNING,FAILED,TIMEOUT,0
TXN154456,2026-07-28 06:19:03,8418.02,UPI,SBI,NEW,SUCCESS,,0
TXN154457,2026-07-28 06:19:04,1442.92,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154458,2026-07-28 06:19:10,314.52,UPI,SBI,NEW,SUCCESS,,0
TXN154459,2026-07-28 06:19:16,1544.92,CARD,ICICI,RETURNING,SUCCESS,,0
TXN154460,2026-07-28 06:19:32,418.9,UPI,AXIS,NEW,SUCCESS,,0
TXN154461,2026-07-28 06:19:34,1772.56,UPI,SBI,NEW,SUCCESS,,0
TXN154462,2026-07-28 06:19:36,859.54,UPI,ICICI,RETURNING,SUCCESS,,0
TXN154463,2026-07-28 06:19:48,324.09,CARD,ICICI,RETURNING,SUCCESS,,0
TXN154464,2026-07-28 06:20:15,73.91,CARD,KOTAK,RETURNING,SUCCESS,,0
TXN154465,2026-07-28 06:20:17,1589.21,NETBANKING,HDFC,NEW,SUCCESS,,0
TXN154466,2026-07-28 06:20:28,1221.65,UPI,SBI,NEW,SUCCESS,,0
TXN154467,2026-07-28 06:20:31,343.6,UPI,ICICI,RETURNING,FAILED,TIMEOUT,0
TXN154468,2026-07-28 06:20:42,862.96,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154469,2026-07-28 06:20:43,686.63,NETBANKING,HDFC,RETURNING,SUCCESS,,0
TXN154470,2026-07-28 06:20:51,486.75,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154471,2026-07-28 06:21:01,1024.29,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154472,2026-07-28 06:21:05,3571.02,UPI,ICICI,NEW,SUCCESS,,0
TXN154473,2026-07-28 06:21:08,4241.79,UPI,KOTAK,NEW,SUCCESS,,0
TXN154474,2026-07-28 06:21:12,861.65,UPI,HDFC,NEW,SUCCESS,,0
TXN154475,2026-07-28 06:21:19,496.55,UPI,SBI,NEW,FAILED,INSUFFICIENT_FUNDS,1
TXN154476,2026-07-28 06:21:21,327.07,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154477,2026-07-28 06:21:23,480.73,CARD,ICICI,RETURNING,SUCCESS,,0
TXN154478,2026-07-28 06:21:25,497.07,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154479,2026-07-28 06:21:38,691.37,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154480,2026-07-28 06:21:55,928.58,NETBANKING,HDFC,NEW,SUCCESS,,0
TXN154481,2026-07-28 06:21:57,677.98,UPI,ICICI,NEW,SUCCESS,,0
TXN154482,2026-07-28 06:22:06,555.31,UPI,ICICI,NEW,SUCCESS,,0
TXN154483,2026-07-28 06:22:07,359.64,UPI,HDFC,NEW,SUCCESS,,0
TXN154484,2026-07-28 06:22:11,278.93,UPI,AXIS,NEW,SUCCESS,,0
TXN154485,2026-07-28 06:22:20,517.4,CARD,KOTAK,RETURNING,FAILED,CUSTOMER_CANCELLED,1
TXN154486,2026-07-28 06:22:32,314.17,UPI,ICICI,RETURNING,SUCCESS,,0
TXN154487,2026-07-28 06:22:34,577.97,CARD,KOTAK,RETURNING,SUCCESS,,0
TXN154488,2026-07-28 06:22:35,953.21,UPI,SBI,RETURNING,SUCCESS,,0
TXN154489,2026-07-28 06:22:42,783.49,UPI,HDFC,NEW,SUCCESS,,0
TXN154490,2026-07-28 06:22:46,891.35,UPI,SBI,RETURNING,SUCCESS,,0
TXN154491,2026-07-28 06:23:02,630.55,CARD,AXIS,NEW,FAILED,BANK_ERROR,2
TXN154492,2026-07-28 06:23:04,445.4,UPI,ICICI,NEW,SUCCESS,,0
TXN154493,2026-07-28 06:23:07,698.25,NETBANKING,SBI,NEW,SUCCESS,,0
TXN154494,2026-07-28 06:23:07,1524.21,CARD,SBI,NEW,SUCCESS,,0
TXN154495,2026-07-28 06:23:11,1388.84,UPI,KOTAK,RETURNING,SUCCESS,,0
TXN154496,2026-07-28 06:23:14,1685.16,UPI,ICICI,RETURNING,SUCCESS,,0
TXN154497,2026-07-28 06:23:26,499.88,UPI,HDFC,NEW,SUCCESS,,0
TXN154498,2026-07-28 06:23:38,498.8,UPI,HDFC,NEW,SUCCESS,,0
TXN154499,2026-07-28 06:23:40,1049.47,NETBANKING,HDFC,RETURNING,SUCCESS,,0
TXN154500,2026-07-28 06:23:44,879.46,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154501,2026-07-28 06:23:47,917.98,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154502,2026-07-28 06:23:49,163.12,UPI,SBI,NEW,SUCCESS,,0
TXN154503,2026-07-28 06:23:50,246.27,NETBANKING,HDFC,NEW,SUCCESS,,0
TXN154504,2026-07-28 06:23:56,632.62,CARD,ICICI,RETURNING,SUCCESS,,0
TXN154505,2026-07-28 06:24:00,874.11,CARD,HDFC,NEW,SUCCESS,,0
TXN154506,2026-07-28 06:24:00,1289.76,CARD,ICICI,RETURNING,SUCCESS,,0
TXN154507,2026-07-28 06:24:03,189.96,UPI,ICICI,RETURNING,SUCCESS,,0
TXN154508,2026-07-28 06:24:03,848.01,UPI,ICICI,RETURNING,SUCCESS,,0
TXN154509,2026-07-28 06:24:05,1395.24,UPI,HDFC,NEW,FAILED,TIMEOUT,1
TXN154510,2026-07-28 06:24:07,755.89,UPI,HDFC,NEW,SUCCESS,,0
TXN154511,2026-07-28 06:24:11,784.22,CARD,KOTAK,RETURNING,SUCCESS,,0
TXN154512,2026-07-28 06:24:14,805.73,UPI,ICICI,RETURNING,SUCCESS,,0
TXN154513,2026-07-28 06:24:14,870.19,UPI,ICICI,RETURNING,SUCCESS,,0
TXN154514,2026-07-28 06:24:20,410.98,UPI,SBI,NEW,SUCCESS,,0
TXN154515,2026-07-28 06:24:25,742.8,UPI,SBI,NEW,SUCCESS,,0
TXN154516,2026-07-28 06:24:32,458.42,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154517,2026-07-28 06:24:38,592.46,NETBANKING,SBI,NEW,SUCCESS,,0
TXN154518,2026-07-28 06:24:50,895.76,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154519,2026-07-28 06:24:54,288.95,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154520,2026-07-28 06:24:55,714.82,UPI,SBI,RETURNING,SUCCESS,,0
TXN154521,2026-07-28 06:24:58,902.7,UPI,AXIS,RETURNING,SUCCESS,,0
TXN154522,2026-07-28 06:25:04,1395.42,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154523,2026-07-28 06:25:09,134.33,CARD,ICICI,RETURNING,SUCCESS,,0
TXN154524,2026-07-28 06:25:11,300.87,UPI,ICICI,RETURNING,SUCCESS,,0
TXN154525,2026-07-28 06:25:12,761.71,UPI,AXIS,NEW,SUCCESS,,0
TXN154526,2026-07-28 06:25:21,2915.93,NETBANKING,ICICI,RETURNING,SUCCESS,,0
TXN154527,2026-07-28 06:25:25,1219.13,UPI,KOTAK,RETURNING,SUCCESS,,0
TXN154528,2026-07-28 06:25:29,335.09,UPI,KOTAK,RETURNING,SUCCESS,,0
TXN154529,2026-07-28 06:25:44,674.05,UPI,SBI,NEW,SUCCESS,,0
TXN154530,2026-07-28 06:25:46,618.52,CARD,KOTAK,RETURNING,SUCCESS,,0
TXN154531,2026-07-28 06:25:46,167.93,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154532,2026-07-28 06:26:14,389.57,UPI,KOTAK,NEW,SUCCESS,,0
TXN154533,2026-07-28 06:26:16,121.05,UPI,SBI,NEW,SUCCESS,,0
TXN154534,2026-07-28 06:26:20,1070.04,CARD,ICICI,NEW,SUCCESS,,0
TXN154535,2026-07-28 06:26:24,6497.28,UPI,AXIS,RETURNING,SUCCESS,,0
TXN154536,2026-07-28 06:26:34,453.29,CARD,SBI,RETURNING,SUCCESS,,0
TXN154537,2026-07-28 06:26:37,487.44,UPI,HDFC,NEW,SUCCESS,,0
TXN154538,2026-07-28 06:26:46,463.56,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154539,2026-07-28 06:26:52,271.16,UPI,SBI,RETURNING,SUCCESS,,0
TXN154540,2026-07-28 06:26:55,1441.24,UPI,KOTAK,RETURNING,SUCCESS,,0
TXN154541,2026-07-28 06:26:56,1798.64,CARD,SBI,RETURNING,SUCCESS,,0
TXN154542,2026-07-28 06:27:03,268.54,CARD,HDFC,RETURNING,SUCCESS,,0
TXN154543,2026-07-28 06:27:11,889.75,UPI,SBI,RETURNING,SUCCESS,,0
TXN154544,2026-07-28 06:27:12,1082.08,UPI,KOTAK,NEW,SUCCESS,,0
TXN154545,2026-07-28 06:27:14,1092.52,UPI,ICICI,NEW,SUCCESS,,0
TXN154546,2026-07-28 06:27:17,1125.32,NETBANKING,HDFC,RETURNING,SUCCESS,,0
TXN154547,2026-07-28 06:27:20,843.77,UPI,AXIS,RETURNING,FAILED,CUSTOMER_CANCELLED,0
TXN154548,2026-07-28 06:27:25,742.83,NETBANKING,ICICI,NEW,SUCCESS,,0
TXN154549,2026-07-28 06:27:39,476.17,UPI,KOTAK,RETURNING,FAILED,BANK_ERROR,0
TXN154550,2026-07-28 06:27:40,710.61,CARD,HDFC,RETURNING,SUCCESS,,0
TXN154551,2026-07-28 06:27:47,1884.44,UPI,ICICI,RETURNING,SUCCESS,,0
TXN154552,2026-07-28 06:27:49,2625.36,UPI,AXIS,RETURNING,SUCCESS,,0
TXN154553,2026-07-28 06:27:52,342.71,UPI,HDFC,NEW,SUCCESS,,0
TXN154554,2026-07-28 06:28:07,1477.27,UPI,ICICI,NEW,SUCCESS,,0
TXN154555,2026-07-28 06:28:08,1703.51,UPI,AXIS,RETURNING,SUCCESS,,0
TXN154556,2026-07-28 06:28:09,888.5,UPI,AXIS,RETURNING,SUCCESS,,0
TXN154557,2026-07-28 06:28:12,720.9,CARD,HDFC,RETURNING,SUCCESS,,0
TXN154558,2026-07-28 06:28:20,323.72,CARD,SBI,RETURNING,SUCCESS,,0
TXN154559,2026-07-28 06:28:21,1690.87,UPI,SBI,NEW,SUCCESS,,0
TXN154560,2026-07-28 06:28:32,398.87,NETBANKING,AXIS,RETURNING,SUCCESS,,0
TXN154561,2026-07-28 06:28:32,1428.27,NETBANKING,ICICI,RETURNING,SUCCESS,,0
TXN154562,2026-07-28 06:28:51,1401.48,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154563,2026-07-28 06:28:53,287.39,UPI,HDFC,NEW,SUCCESS,,0
TXN154564,2026-07-28 06:28:56,664.97,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154565,2026-07-28 06:29:10,384.91,UPI,KOTAK,RETURNING,SUCCESS,,0
TXN154566,2026-07-28 06:29:17,2479.73,UPI,AXIS,RETURNING,SUCCESS,,0
TXN154567,2026-07-28 06:29:21,723.11,UPI,ICICI,NEW,SUCCESS,,0
TXN154568,2026-07-28 06:29:26,1537.94,CARD,HDFC,RETURNING,SUCCESS,,0
TXN154569,2026-07-28 06:29:32,2076.85,UPI,KOTAK,NEW,SUCCESS,,0
TXN154570,2026-07-28 06:29:39,435.51,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154571,2026-07-28 06:29:40,170.0,UPI,AXIS,RETURNING,SUCCESS,,0
TXN154572,2026-07-28 06:29:42,177.64,CARD,KOTAK,RETURNING,SUCCESS,,0
TXN154573,2026-07-28 06:30:07,2232.44,UPI,ICICI,NEW,SUCCESS,,0
TXN154574,2026-07-28 06:30:08,290.64,NETBANKING,ICICI,NEW,SUCCESS,,0
TXN154575,2026-07-28 06:30:09,678.36,CARD,HDFC,NEW,SUCCESS,,0
TXN154576,2026-07-28 06:30:13,1117.35,UPI,ICICI,RETURNING,SUCCESS,,0
TXN154577,2026-07-28 06:30:20,1331.75,UPI,ICICI,RETURNING,SUCCESS,,0
TXN154578,2026-07-28 06:30:27,201.56,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154579,2026-07-28 06:30:31,242.6,UPI,SBI,RETURNING,SUCCESS,,0
TXN154580,2026-07-28 06:30:34,3222.44,UPI,SBI,NEW,SUCCESS,,0
TXN154581,2026-07-28 06:30:35,2739.53,CARD,KOTAK,RETURNING,SUCCESS,,0
TXN154582,2026-07-28 06:30:36,1973.43,NETBANKING,HDFC,RETURNING,SUCCESS,,0
TXN154583,2026-07-28 06:30:42,3051.71,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154584,2026-07-28 06:30:48,307.26,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154585,2026-07-28 06:30:49,428.82,UPI,HDFC,RETURNING,FAILED,TIMEOUT,1
TXN154586,2026-07-28 06:30:53,446.81,UPI,AXIS,NEW,SUCCESS,,0
TXN154587,2026-07-28 06:30:59,1009.44,CARD,ICICI,NEW,SUCCESS,,0
TXN154588,2026-07-28 06:31:01,664.67,UPI,ICICI,RETURNING,SUCCESS,,0
TXN154589,2026-07-28 06:31:09,1095.79,UPI,AXIS,RETURNING,SUCCESS,,0
TXN154590,2026-07-28 06:31:12,1084.42,NETBANKING,SBI,RETURNING,SUCCESS,,0
TXN154591,2026-07-28 06:31:14,550.62,UPI,SBI,RETURNING,SUCCESS,,0
TXN154592,2026-07-28 06:31:16,893.34,CARD,SBI,RETURNING,SUCCESS,,0
TXN154593,2026-07-28 06:31:16,124.83,CARD,HDFC,NEW,SUCCESS,,0
TXN154594,2026-07-28 06:31:20,1108.73,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154595,2026-07-28 06:31:21,1235.77,UPI,ICICI,RETURNING,SUCCESS,,0
TXN154596,2026-07-28 06:31:24,535.45,CARD,HDFC,NEW,SUCCESS,,0
TXN154597,2026-07-28 06:31:28,1269.97,UPI,SBI,RETURNING,SUCCESS,,0
TXN154598,2026-07-28 06:31:28,521.0,UPI,SBI,RETURNING,SUCCESS,,0
TXN154599,2026-07-28 06:31:41,220.31,UPI,HDFC,NEW,SUCCESS,,0
TXN154600,2026-07-28 06:31:45,268.69,CARD,HDFC,RETURNING,SUCCESS,,0
TXN154601,2026-07-28 06:31:51,1335.26,CARD,KOTAK,NEW,SUCCESS,,0
TXN154602,2026-07-28 06:32:00,312.42,UPI,SBI,RETURNING,SUCCESS,,0
TXN154603,2026-07-28 06:32:04,998.72,NETBANKING,AXIS,NEW,SUCCESS,,0
TXN154604,2026-07-28 06:32:05,673.63,UPI,KOTAK,NEW,SUCCESS,,0
TXN154605,2026-07-28 06:32:06,757.33,CARD,SBI,NEW,SUCCESS,,0
TXN154606,2026-07-28 06:32:10,1878.45,UPI,ICICI,RETURNING,SUCCESS,,0
TXN154607,2026-07-28 06:32:13,3649.98,UPI,ICICI,NEW,SUCCESS,,0
TXN154608,2026-07-28 06:32:15,2730.86,UPI,ICICI,RETURNING,SUCCESS,,0
TXN154609,2026-07-28 06:32:24,209.98,CARD,KOTAK,RETURNING,SUCCESS,,0
TXN154610,2026-07-28 06:32:25,1320.27,UPI,ICICI,NEW,SUCCESS,,0
TXN154611,2026-07-28 06:32:25,427.84,UPI,HDFC,NEW,SUCCESS,,0
TXN154612,2026-07-28 06:32:33,1258.08,UPI,AXIS,NEW,SUCCESS,,0
TXN154613,2026-07-28 06:32:33,330.65,UPI,SBI,RETURNING,SUCCESS,,0
TXN154614,2026-07-28 06:32:42,154.11,UPI,SBI,NEW,SUCCESS,,0
TXN154615,2026-07-28 06:32:44,1376.57,UPI,SBI,RETURNING,SUCCESS,,0
TXN154616,2026-07-28 06:32:54,900.44,UPI,KOTAK,RETURNING,SUCCESS,,0
TXN154617,2026-07-28 06:32:55,404.88,UPI,SBI,RETURNING,SUCCESS,,0
TXN154618,2026-07-28 06:32:57,3323.45,CARD,AXIS,NEW,SUCCESS,,0
TXN154619,2026-07-28 06:33:10,252.2,UPI,AXIS,RETURNING,SUCCESS,,0
TXN154620,2026-07-28 06:33:10,2924.52,UPI,SBI,RETURNING,SUCCESS,,0
TXN154621,2026-07-28 06:33:19,435.78,CARD,SBI,RETURNING,SUCCESS,,0
TXN154622,2026-07-28 06:33:23,1273.13,UPI,SBI,RETURNING,SUCCESS,,0
TXN154623,2026-07-28 06:33:55,398.43,NETBANKING,HDFC,RETURNING,SUCCESS,,0
TXN154624,2026-07-28 06:33:57,895.86,NETBANKING,KOTAK,NEW,SUCCESS,,0
TXN154625,2026-07-28 06:33:58,635.37,UPI,ICICI,NEW,SUCCESS,,0
TXN154626,2026-07-28 06:33:58,1013.3,UPI,KOTAK,RETURNING,SUCCESS,,0
TXN154627,2026-07-28 06:34:00,1909.45,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154628,2026-07-28 06:34:03,331.39,CARD,AXIS,RETURNING,SUCCESS,,0
TXN154629,2026-07-28 06:34:04,324.96,UPI,HDFC,RETURNING,SUCCESS,,0
TXN154630,2026-07-28 06:34:10,1412.75,UPI,HDFC,RETURNING,SUCCESS,,0
